,Car_name,Making Year,Fuel_Type,Kms,Engine,No. of owners,Transmission,Price
1765,Maruti Alto K10 2010-2014 VXI,2013,Petrol,"20,000 kms",998 CC,First Owner,Manual,2.95 Lakh*
1766,Hyundai i20 1.4 CRDi Magna,2011,Diesel,"73,900 kms",1396 CC,First Owner,Manual,3.4 Lakh*
1767,Mercedes-Benz CLS 250 CDI,2013,Diesel,"70,000 kms",2143 CC,First Owner,Automatic,15.75 Lakh*
1768,Maruti Swift VXI,2018,Petrol,"19,450 kms",1197 CC,First Owner,Manual,5.9 Lakh*
1769,Mahindra XUV500 W10 AWD,2016,Diesel,"79,000 kms",2179 CC,First Owner,Manual,12.7 Lakh*
1770,Hyundai i10 Sportz AT,2011,Petrol,"37,000 kms",1197 CC,First Owner,Automatic,3.5 Lakh*
1771,Mercedes-Benz A Class A180 CDI,2014,Diesel,"55,000 kms",2143 CC,Second Owner,Automatic,13.5 Lakh*
1772,Nissan Terrano XV 110 PS,2015,Diesel,"65,000 kms",1461 CC,First Owner,Manual,6.75 Lakh*
1773,Jeep Compass 1.4 Limited Plus,2020,Petrol,"5,000 kms",1368 CC,First Owner,Automatic,22.9 Lakh*
1774,Maruti Ciaz VDi,2017,Diesel,"89,568 kms",1248 CC,First Owner,Manual,7.5 Lakh*
1775,Honda City i VTEC V,2016,Petrol,"46,000 kms",1497 CC,First Owner,Manual,7.45 Lakh*
1776,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,Petrol,"16,800 kms",1197 CC,First Owner,Manual,5 Lakh*
1777,Honda City i VTEC V,2016,Petrol,"46,000 kms",1497 CC,First Owner,Manual,7.45 Lakh*
1778,Ford Figo Petrol EXI,2013,Petrol,"36,542 kms",1196 CC,First Owner,Manual,3 Lakh*
1779,Hyundai Verna 1.6 SX,2013,Diesel,"78,000 kms",1582 CC,First Owner,Manual,5.5 Lakh*
1780,Ford EcoSport 1.5 Petrol Titanium Plus,2018,Petrol,"29,999 kms",1496 CC,First Owner,Manual,9.9 Lakh*
1781,Maruti Ertiga ZDI,2014,Diesel,"60,000 kms",1248 CC,First Owner,Manual,6.95 Lakh*
1782,Ford EcoSport 1.5 Petrol Ambiente BSIV,2018,Petrol,"17,000 kms",1497 CC,First Owner,Manual,7.45 Lakh*
1783,Hyundai i20 Active 1.2 S,2016,Petrol,"48,000 kms",1197 CC,First Owner,Manual,6.8 Lakh*
1784,Hyundai i20 Active 1.2 S,2017,Petrol,"34,000 kms",1197 CC,First Owner,Manual,6.85 Lakh*
1785,Hyundai Verna CRDi SX,2007,Diesel,"1,64,383 kms",1493 CC,First Owner,Manual,1.5 Lakh*
1786,Ford Figo Petrol ZXI,2010,Petrol,"91,851 kms",1196 CC,Second Owner,Manual,2 Lakh*
1787,Mahindra XUV500 2011-2015 W8 FWD,2012,Diesel,"77,000 kms",2179 CC,Second Owner,Manual,7.75 Lakh*
1788,Toyota Etios Liva GD,2013,Diesel,"44,000 kms",1364 CC,First Owner,Manual,4.85 Lakh*
1789,Volkswagen Polo 1.2 MPI Comfortline,2017,Petrol,"43,000 kms",1198 CC,First Owner,Manual,6 Lakh*
1790,Maruti Wagon R VXI BS IV,2014,Petrol,"46,000 kms",998 CC,First Owner,Manual,4.15 Lakh*
1791,Honda Brio S MT,2013,Petrol,"80,100 kms",1198 CC,Second Owner,Manual,3.2 Lakh*
1792,Toyota Innova Crysta 2016-2020 2.4 ZX MT,2016,Diesel,"89,801 kms",2393 CC,First Owner,Manual,17.2 Lakh*
1793,Mahindra Scorpio LX,2012,Diesel,"1,11,100 kms",2179 CC,Second Owner,Manual,5.8 Lakh*
1794,Mercedes-Benz C-Class C 220 CDI Avantgarde,2013,Diesel,"55,000 kms",2143 CC,Second Owner,Automatic,14.5 Lakh*
1795,Maruti Alto 800 LXI,2018,Petrol,"13,678 kms",796 CC,First Owner,Manual,3.4 Lakh*
1796,Volkswagen Polo 1.5 TDI Highline,2015,Diesel,"46,000 kms",1498 CC,First Owner,Manual,5.45 Lakh*
1797,Toyota Camry 2.5 Hybrid,2015,Petrol,"80,000 kms",2494 CC,Second Owner,Automatic,14.5 Lakh*
1798,Hyundai Grand i10 Asta Option,2016,Petrol,"13,000 kms",1197 CC,First Owner,Manual,5.45 Lakh*
1799,Honda Amaze VX i-Vtech,2015,Petrol,"43,000 kms",1198 CC,First Owner,Manual,5.35 Lakh*
1800,Hyundai i20 Asta 1.2,2016,Petrol,"37,000 kms",1197 CC,First Owner,Manual,6.4 Lakh*
1801,Hyundai Creta 1.6 SX Automatic Diesel,2015,Diesel,"84,000 kms",1582 CC,First Owner,Automatic,9.25 Lakh*
1802,Hyundai Verna 1.6 SX,2013,Diesel,"59,000 kms",1582 CC,Second Owner,Manual,5.5 Lakh*
1803,Hyundai Grand i10 AT Asta,2015,Petrol,"36,000 kms",1197 CC,First Owner,Automatic,5.25 Lakh*
1804,Volkswagen Polo 2015-2019 1.0 MPI Highline,2019,Petrol,"2,500 kms",999 CC,First Owner,Manual,7.75 Lakh*
1805,Hyundai Xcent 1.1 CRDi SX,2014,Diesel,"67,000 kms",1120 CC,Second Owner,Manual,4.45 Lakh*
1806,Ford Endeavour Titanium Plus 4X4 AT,2021,Diesel,"8,000 kms",1996 CC,First Owner,Automatic,38.5 Lakh*
1807,Mahindra NuvoSport N8 AMT,2016,Diesel,"47,000 kms",1493 CC,First Owner,Automatic,6.75 Lakh*
1808,Hyundai Verna SX CRDi AT,2013,Diesel,"58,000 kms",1582 CC,First Owner,Automatic,6.7 Lakh*
1809,Hyundai Creta 1.6 CRDi SX Option,2017,Diesel,"43,000 kms",1582 CC,First Owner,Manual,11.7 Lakh*
1810,Hyundai i20 Asta Option Diesel,2017,Diesel,"29,000 kms",1396 CC,First Owner,Manual,7.8 Lakh*
1811,Toyota Platinum Etios 1.5 V,2018,Petrol,"61,004 kms",1496 CC,First Owner,Manual,6.2 Lakh*
1812,Honda WR-V i-DTEC VX,2017,Diesel,"46,000 kms",1498 CC,First Owner,Manual,8.75 Lakh*
1813,Toyota Innova 2.5 GX (Diesel) 7 Seater,2016,Diesel,"90,000 kms",2494 CC,First Owner,Manual,14.85 Lakh*
1814,Maruti Swift VXI,2011,Petrol,"93,912 kms",1197 CC,Second Owner,Manual,3.4 Lakh*
1815,Volkswagen Vento 1.6 Highline,2014,Petrol,"92,915 kms",1598 CC,First Owner,Manual,4.5 Lakh*
1816,Hyundai i20 Asta 1.2,2017,Petrol,"17,000 kms",1197 CC,First Owner,Manual,7.2 Lakh*
1817,Volkswagen Vento 1.5 TDI Highline,2016,Diesel,"74,742 kms",1498 CC,First Owner,Manual,7.25 Lakh*
1818,Honda City i VTEC V,2016,Petrol,"46,000 kms",1497 CC,First Owner,Manual,7.45 Lakh*
1819,Maruti Vitara Brezza ZDi Plus Dual Tone,2019,Diesel,"14,000 kms",1248 CC,First Owner,Manual,11.5 Lakh*
1820,Hyundai i10 Sportz 1.1L,2011,Petrol,"1,22,531 kms",1086 CC,First Owner,Manual,2.4 Lakh*
1821,Maruti Ciaz 1.4 AT Alpha,2018,Petrol,"35,000 kms",1373 CC,First Owner,Automatic,8.9 Lakh*
1822,Honda Brio S MT,2011,Petrol,"63,089 kms",1198 CC,First Owner,Manual,3.5 Lakh*
1823,Maruti Swift VXi BSIV,2010,Petrol,"13,500 kms",1197 CC,First Owner,Manual,3.9 Lakh*
1824,Maruti Swift Dzire VXi AT,2015,Petrol,"42,000 kms",1197 CC,First Owner,Automatic,6.15 Lakh*
1825,Audi Q3 30 TDI S Edition,2015,Diesel,"72,000 kms",1968 CC,Second Owner,Manual,13.96 Lakh*
1826,Maruti Swift Ldi BSIII,2009,Diesel,"65,000 kms",1248 CC,First Owner,Manual,2.95 Lakh*
1827,Toyota Fortuner 4x4 MT,2016,Diesel,"75,000 kms",2982 CC,First Owner,Manual,21.5 Lakh*
1828,Ford Figo Diesel Titanium,2011,Diesel,"85,000 kms",1399 CC,First Owner,Manual,3.23 Lakh*
1829,Hyundai i20 Active 1.2 S,2016,Petrol,"37,000 kms",1197 CC,Second Owner,Manual,5.65 Lakh*
1830,Hyundai Verna VTVT 1.6 AT SX Option,2019,Petrol,"4,000 kms",1591 CC,First Owner,Automatic,12.99 Lakh*
1831,Maruti Swift Dzire ZDi,2016,Diesel,"51,000 kms",1248 CC,First Owner,Manual,6.85 Lakh*
1832,Honda City i VTEC CVT SV,2014,Petrol,"52,000 kms",1497 CC,Second Owner,Automatic,5.95 Lakh*
1833,Tata Tiago 2019-2020 XZA,2019,Petrol,"7,000 kms",1199 CC,First Owner,Automatic,5.9 Lakh*
1834,Ford EcoSport 1.5 Petrol Titanium Plus AT BSIV,2018,Petrol,"30,000 kms",1497 CC,First Owner,Automatic,9.45 Lakh*
1835,Hyundai i20 Asta 1.4 CRDi (Diesel),2011,Diesel,"76,100 kms",1396 CC,Second Owner,Manual,3.75 Lakh*
1836,Hyundai i20 1.4 Asta,2017,Diesel,"45,000 kms",1396 CC,First Owner,Manual,7 Lakh*
1837,Maruti Zen VXI,2005,Petrol,"74,710 kms",993 CC,First Owner,Manual,1.3 Lakh*
1838,Mercedes-Benz E-Class Exclusive E 220d,2019,Diesel,"20,000 kms",1950 CC,First Owner,Automatic,57 Lakh*
1839,Maruti Eeco Smiles 5 Seater AC,2018,Petrol,"27,000 kms",1196 CC,First Owner,Manual,3.9 Lakh*
1840,Hyundai Grand i10 Sportz,2013,Petrol,"63,000 kms",1197 CC,First Owner,Manual,4.35 Lakh*
1841,Mercedes-Benz GLA Class 200 CDI SPORT,2015,Diesel,"1,01,500 kms",2143 CC,First Owner,Automatic,18.5 Lakh*
1842,Tata Indica eLS,2014,Diesel,"1,42,000 kms",1396 CC,First Owner,Manual,1.49 Lakh*
1843,Volkswagen Polo 2015-2019 GT TSI,2015,Petrol,"65,000 kms",1197 CC,Second Owner,Automatic,6.25 Lakh*
1844,Nissan Terrano XV Premium 110 PS,2015,Diesel,"53,000 kms",1461 CC,First Owner,Manual,6.25 Lakh*
1845,Volkswagen Vento 1.6 Highline,2015,Petrol,"84,061 kms",1598 CC,First Owner,Manual,5.5 Lakh*
1846,Honda Jazz 1.2 SV i VTEC,2017,Petrol,"33,048 kms",1199 CC,First Owner,Manual,5.9 Lakh*
1847,Tata Tiago NRG 2018-2020 Petrol,2019,Petrol,"45,235 kms",1199 CC,First Owner,Manual,5 Lakh*
1848,Hyundai i20 Asta 1.4 CRDi,2016,Diesel,"81,520 kms",1396 CC,First Owner,Manual,6.1 Lakh*
1849,Mahindra TUV 300 T8 AMT,2015,Diesel,"53,536 kms",1493 CC,First Owner,Automatic,6.5 Lakh*
1850,Maruti Eeco 5 Seater AC BSIV,2012,Petrol,"1,11,260 kms",1196 CC,First Owner,Manual,2.5 Lakh*
1851,Jeep Compass 2.0 Limited,2017,Diesel,"56,000 kms",1956 CC,First Owner,Manual,13.9 Lakh*
1852,Mahindra Xylo E8,2011,Diesel,"72,000 kms",2498 CC,First Owner,Manual,5.75 Lakh*
1853,Hyundai i10 Magna 1.2,2009,Petrol,"65,145 kms",1197 CC,Second Owner,Manual,2.15 Lakh*
1854,Tata Tiago 1.05 Revotorq XM,2017,Diesel,"69,200 kms",1047 CC,First Owner,Manual,4.25 Lakh*
1855,Hyundai EON Magna Plus,2017,Petrol,"58,900 kms",814 CC,First Owner,Manual,3.25 Lakh*
1856,Maruti Alto K10 2010-2014 VXI,2012,Petrol,"49,900 kms",998 CC,Second Owner,Manual,2.3 Lakh*
1857,BMW X6 xDrive30d,2012,Diesel,"1,02,000 kms",2993 CC,Second Owner,Automatic,25 Lakh*
1858,Hyundai Verna Xi (Petrol),2007,Petrol,"1,83,254 kms",1599 CC,First Owner,Manual,1.98 Lakh*
1859,Hyundai i20 2015-2017 Asta 1.4 CRDi,2014,Diesel,"38,000 kms",1396 CC,First Owner,Manual,5.95 Lakh*
1860,Ford Figo Diesel ZXI,2012,Diesel,"95,100 kms",1399 CC,Second Owner,Manual,2.5 Lakh*
1861,Hyundai Verna 1.6 VTVT,2012,Petrol,"35,000 kms",1591 CC,First Owner,Manual,4.6 Lakh*
1862,Honda Jazz V CVT,2016,Petrol,"35,000 kms",1199 CC,Second Owner,Automatic,5.9 Lakh*
1863,Hyundai i10 Sportz,2014,Petrol,"48,000 kms",1197 CC,First Owner,Manual,3.75 Lakh*
1864,Toyota Innova Crysta 2016-2020 2.7 GX MT,2017,Petrol,"40,000 kms",2694 CC,First Owner,Manual,16 Lakh*
1865,Ford Figo Petrol ZXI,2011,Petrol,"96,844 kms",1196 CC,First Owner,Manual,2 Lakh*
1866,Hyundai i10 Magna,2008,Petrol,"70,000 kms",1197 CC,First Owner,Manual,2.25 Lakh*
1867,Maruti A Star Vxi,2013,Petrol,"53,650 kms",998 CC,Second Owner,Manual,2.7 Lakh*
1868,Mahindra Renault Logan 1.5 DLE Diesel,2008,Diesel,"1,00,298 kms",1461 CC,First Owner,Manual,1.6 Lakh*
1869,Hyundai Creta 1.6 CRDi SX,2015,Diesel,"71,000 kms",1582 CC,Second Owner,Manual,8.25 Lakh*
1870,Hyundai i10 Magna 1.2 iTech SE,2009,Petrol,"45,000 kms",1197 CC,Second Owner,Manual,1.98 Lakh*
1871,Honda Jazz 1.5 SV i DTEC,2017,Diesel,"81,000 kms",1498 CC,First Owner,Manual,6.6 Lakh*
1872,Ford Figo Petrol ZXI,2010,Petrol,"65,000 kms",1196 CC,First Owner,Manual,2.65 Lakh*
1873,Ford EcoSport 1.5 DV5 MT Trend,2013,Diesel,"80,000 kms",1498 CC,Second Owner,Manual,4.5 Lakh*
1874,Hyundai Verna CRDi 1.6 AT EX,2018,Diesel,"43,000 kms",1582 CC,First Owner,Automatic,10 Lakh*
1875,Mahindra Marazzo M8 8Str,2020,Diesel,"23,000 kms",1497 CC,First Owner,Manual,14.25 Lakh*
1876,Hyundai Santro Xing XG AT,2005,Petrol,"73,000 kms",1086 CC,First Owner,Automatic,2.1 Lakh*
1877,Mahindra Marazzo M8 8Str,2020,Diesel,"14,000 kms",1497 CC,First Owner,Manual,15 Lakh*
1878,Ford Figo Diesel ZXI,2011,Diesel,"74,544 kms",1399 CC,First Owner,Manual,2.85 Lakh*
1879,Maruti Swift VXI,2011,Petrol,"85,000 kms",1197 CC,First Owner,Manual,3.85 Lakh*
1880,Maruti Gypsy W410 4X4,2008,Petrol,"10,000 kms",6,First Owner,Manual,4.5 Lakh*
1881,Renault Duster 110PS Diesel RxL,2013,Diesel,"1,15,079 kms",1461 CC,Second Owner,Manual,4.5 Lakh*
1882,Ford EcoSport 1.5 TDCi Titanium BSIV,2018,Diesel,"26,000 kms",1498 CC,First Owner,Manual,8.9 Lakh*
1883,Mahindra Quanto C8,2012,Diesel,"28,450 kms",1493 CC,First Owner,Manual,3.7 Lakh*
1884,Honda Brio S MT,2015,Petrol,"37,000 kms",1198 CC,Second Owner,Manual,3.9 Lakh*
1885,Hyundai Creta 1.6 VTVT AT SX Plus,2016,Petrol,"44,000 kms",1591 CC,First Owner,Automatic,10.5 Lakh*
1886,Hyundai Grand i10 Magna,2017,Petrol,"16,712 kms",1197 CC,First Owner,Manual,5 Lakh*
1887,Hyundai Verna 1.6 SX VTVT,2017,Petrol,"49,000 kms",1591 CC,Second Owner,Manual,7.15 Lakh*
1888,Honda WR-V i-VTEC VX,2017,Petrol,"45,000 kms",1199 CC,First Owner,Manual,8 Lakh*
1889,Volkswagen Ameo 1.2 MPI Highline,2018,Petrol,"37,685 kms",1198 CC,First Owner,Manual,6.2 Lakh*
1890,Maruti Wagon R VXI,2010,Petrol,"27,000 kms",998 CC,First Owner,Manual,2.85 Lakh*
1891,Honda WR-V i-VTEC S,2017,Petrol,"40,000 kms",1199 CC,First Owner,Manual,7.25 Lakh*
1892,Honda Brio 1.2 S MT,2017,Petrol,"52,000 kms",1198 CC,First Owner,Manual,4.95 Lakh*
1893,Hyundai i20 Petrol Asta Option,2018,Petrol,"47,000 kms",1197 CC,First Owner,Manual,7.4 Lakh*
1894,Honda City i-DTEC V,2018,Diesel,"35,000 kms",1498 CC,First Owner,Manual,9.9 Lakh*
1895,Kia Sonet GTX Plus Turbo DCT DT,2020,Petrol,"3,000 kms",998 CC,First Owner,Automatic,14.5 Lakh*
1896,Chevrolet Beat LT,2011,Petrol,"75,528 kms",1199 CC,First Owner,Manual,2 Lakh*
1897,Kia Seltos GTX Plus DCT,2020,Petrol,"7,000 kms",1353 CC,First Owner,Automatic,18.25 Lakh*
1898,Chevrolet Beat LT,2011,Petrol,"75,528 kms",1199 CC,First Owner,Manual,2 Lakh*
1899,Maruti Ertiga VDI,2014,Diesel,"87,000 kms",1248 CC,First Owner,Manual,6.1 Lakh*
1900,Volkswagen Vento Diesel Highline,2011,Diesel,"80,000 kms",1598 CC,First Owner,Manual,3.9 Lakh*
1901,Maruti Ertiga VXI,2012,Petrol,"59,000 kms",1373 CC,First Owner,Manual,6.1 Lakh*
1902,Hyundai Verna 1.6 SX,2014,Diesel,"69,000 kms",1582 CC,Second Owner,Manual,5.75 Lakh*
1903,Volkswagen Polo 1.5 TDI Comfortline,2018,Diesel,"20,000 kms",1498 CC,First Owner,Manual,7.65 Lakh*
1904,Honda Brio S Option MT,2012,Petrol,"33,000 kms",1198 CC,First Owner,Manual,3.85 Lakh*
1905,Maruti Ciaz 1.4 Alpha,2017,Petrol,"18,000 kms",1373 CC,First Owner,Manual,8.25 Lakh*
1906,Hyundai Grand i10 CRDi Sportz,2014,Diesel,"41,000 kms",1120 CC,First Owner,Manual,4.85 Lakh*
1907,Hyundai Verna 1.6 EX VTVT,2011,Petrol,"58,000 kms",1591 CC,First Owner,Manual,5.1 Lakh*
1908,Hyundai i20 1.2 Sportz Option,2011,Petrol,"45,000 kms",1197 CC,First Owner,Manual,3.75 Lakh*
1909,Honda BRV i-VTEC S MT,2018,Petrol,"44,000 kms",1497 CC,First Owner,Manual,8.2 Lakh*
1910,Maruti Alto LXi,2010,Petrol,"19,000 kms",796 CC,First Owner,Manual,2.5 Lakh*
1911,Honda Jazz 1.2 SV i VTEC,2017,Petrol,"27,000 kms",1199 CC,First Owner,Manual,6.7 Lakh*
1912,Hyundai Grand i10 Magna,2016,Petrol,"46,000 kms",1197 CC,First Owner,Manual,4.85 Lakh*
1913,Maruti Baleno Alpha 1.2,2017,Petrol,"30,000 kms",1197 CC,First Owner,Manual,7.5 Lakh*
1914,Honda Jazz 1.2 SV i VTEC,2016,Petrol,"34,000 kms",1199 CC,First Owner,Manual,5.7 Lakh*
1915,Toyota Yaris J,2019,Petrol,"25,214 kms",1496 CC,First Owner,Manual,8.5 Lakh*
1916,Toyota Yaris G,2018,Petrol,"18,008 kms",1496 CC,First Owner,Manual,9.3 Lakh*
1917,Toyota Yaris J,2019,Petrol,"25,214 kms",1496 CC,First Owner,Manual,8.5 Lakh*
1918,Maruti Ciaz Sigma Diesel,2017,Diesel,"46,000 kms",1248 CC,First Owner,Manual,8.25 Lakh*
1919,Hyundai Xcent 1.2 Kappa S,2015,Petrol,"48,000 kms",1197 CC,First Owner,Manual,4.85 Lakh*
1920,Maruti Wagon R LX BSIII,2006,Petrol,"86,325 kms",1061 CC,Second Owner,Manual,1.25 Lakh*
1921,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,Diesel,"41,000 kms",1396 CC,First Owner,Manual,7.75 Lakh*
1922,Audi A6 3.0 TDI Quattro Premium Plus,2011,Diesel,"55,000 kms",2967 CC,Second Owner,Automatic,14.49 Lakh*
1923,Maruti Swift LDI Optional,2017,Diesel,"45,000 kms",1248 CC,First Owner,Manual,5.85 Lakh*
1924,Renault KWID AMT,2017,Petrol,"25,000 kms",999 CC,Second Owner,Automatic,4.2 Lakh*
1925,Mahindra XUV500 W8 AWD,2012,Diesel,"85,000 kms",2179 CC,First Owner,Manual,8 Lakh*
1926,Hyundai i20 Era Petrol,2010,Petrol,"63,000 kms",1197 CC,First Owner,Manual,2.7 Lakh*
1927,Hyundai Creta 1.6 VTVT AT SX Plus,2018,Petrol,"41,000 kms",1591 CC,First Owner,Automatic,12.5 Lakh*
1928,Hyundai i20 1.2 Sportz,2010,Petrol,"90,000 kms",1197 CC,First Owner,Manual,2.85 Lakh*
1929,Honda Jazz 1.2 VX i VTEC,2017,Petrol,"48,731 kms",1199 CC,First Owner,Manual,6.25 Lakh*
1930,Hyundai Creta 1.6 VTVT SX Plus,2016,Petrol,"75,000 kms",1591 CC,First Owner,Manual,9.25 Lakh*
1931,Maruti Swift AMT ZXI,2018,Petrol,"14,000 kms",1197 CC,First Owner,Automatic,7 Lakh*
1932,Hyundai Creta 1.6 VTVT SX Plus,2019,Petrol,"15,000 kms",1591 CC,First Owner,Manual,11 Lakh*
1933,Maruti Swift Dzire LDi,2010,Diesel,"80,364 kms",1248 CC,First Owner,Manual,4 Lakh*
1934,Tata Tiago 1.05 Revotorq XM,2017,Diesel,"69,207 kms",1047 CC,First Owner,Manual,4.25 Lakh*
1935,Audi A3 35 TDI Premium Plus,2015,Diesel,"60,656 kms",1968 CC,Second Owner,Automatic,15 Lakh*
1936,Honda Amaze S i-Vtech,2015,Petrol,"1,04,000 kms",1198 CC,First Owner,Manual,4.9 Lakh*
1937,Kia Carnival Premium,2020,Diesel,"9,000 kms",2199 CC,First Owner,Automatic,25 Lakh*
1938,Maruti Eeco 7 Seater Standard BSIV,2020,Petrol,"15,000 kms",1196 CC,First Owner,Manual,4.65 Lakh*
1939,Hyundai i10 Era 1.1 iTech SE,2012,Petrol,"64,900 kms",1086 CC,First Owner,Manual,2.85 Lakh*
1940,Nissan Micra XL CVT,2018,Petrol,"21,000 kms",1198 CC,First Owner,Automatic,5.6 Lakh*
1941,Skoda Rapid 1.5 TDI Ambition,2014,Diesel,"49,000 kms",1498 CC,First Owner,Manual,6.3 Lakh*
1942,Maruti Zen Estilo VXI BSIV,2010,Petrol,"65,000 kms",998 CC,First Owner,Manual,2.5 Lakh*
1943,Ford Figo 1.2P Titanium MT,2016,Petrol,"34,000 kms",1196 CC,First Owner,Manual,5.1 Lakh*
1944,Hyundai Creta 1.6 SX Automatic Diesel,2015,Diesel,"84,000 kms",1582 CC,First Owner,Automatic,9.25 Lakh*
1945,Honda Amaze 2016-2021 S i-VTEC,2017,Petrol,"69,386 kms",1198 CC,First Owner,Manual,5.35 Lakh*
1946,Hyundai i20 Asta Option 1.2,2016,Petrol,"26,600 kms",1197 CC,First Owner,Manual,6.25 Lakh*
1947,Volkswagen Polo GT TSI BSIV,2020,Petrol,"16,000 kms",1197 CC,First Owner,Automatic,9.75 Lakh*
1948,Maruti SX4 S Cross DDiS 320 Alpha,2016,Diesel,"98,000 kms",1598 CC,First Owner,Manual,7.4 Lakh*
1949,Toyota Corolla Altis G,2010,Petrol,"74,521 kms",1798 CC,Second Owner,Manual,3.9 Lakh*
1950,BMW 5 Series 520d Sedan,2012,Diesel,"85,000 kms",17 x 7.5J,First Owner,Automatic,15.5 Lakh*
1951,Maruti Swift VXI BSIII,2010,Petrol,"32,900 kms",1298 CC,First Owner,Manual,3.3 Lakh*
1952,Chevrolet Enjoy 1.3 TCDi LTZ 8,2016,Diesel,"61,000 kms",1248 CC,First Owner,Manual,5.6 Lakh*
1953,Hyundai i20 Active 1.2 SX,2017,Petrol,"19,000 kms",1197 CC,First Owner,Manual,7.3 Lakh*
1954,Hyundai i10 Sportz AT,2012,Petrol,"73,000 kms",1197 CC,First Owner,Automatic,3.45 Lakh*
1955,Hyundai i20 1.4 Asta (AT),2010,Petrol,"40,000 kms",1396 CC,Second Owner,Automatic,3.95 Lakh*
1956,Hyundai Santro GS,2001,Petrol,"42,194 kms",999 CC,First Owner,Manual,1 Lakh*
1957,Maruti Swift VXI Optional,2015,Petrol,"73,966 kms",1197 CC,First Owner,Manual,4.5 Lakh*
1958,Maruti Alto K10 LXI,2012,Petrol,"44,423 kms",998 CC,First Owner,Manual,2.25 Lakh*
1959,Ford EcoSport 1.5 Diesel Titanium BSIV,2016,Diesel,"62,100 kms",1498 CC,First Owner,Manual,7.15 Lakh*
1960,Maruti 800 AC,2003,Petrol,"60,000 kms",796 CC,First Owner,Manual,"90,000*"
1961,Honda City i VTEC SV,2015,Petrol,"43,000 kms",1497 CC,First Owner,Manual,7.25 Lakh*
1962,Honda Jazz 1.2 VX i VTEC,2015,Petrol,"65,441 kms",1199 CC,Second Owner,Manual,5.1 Lakh*
1963,Toyota Camry 2.5 Hybrid,2016,Petrol,"98,000 kms",2494 CC,First Owner,Automatic,16 Lakh*
1964,Mercedes-Benz GL-Class 43 AMG Coupe,2019,Petrol,"8,000 kms",2996 CC,First Owner,Automatic,68 Lakh*
1965,Renault Duster Adventure Edition RXZ AWD,2017,Diesel,"23,000 kms",1461 CC,Second Owner,Manual,8.75 Lakh*
1966,Mahindra Scorpio 1.99 S4 Plus,2014,Diesel,"45,000 kms",1997 CC,First Owner,Manual,8.4 Lakh*
1967,Maruti Eeco 5 Seater AC,2017,Petrol,"33,000 kms",1196 CC,Second Owner,Manual,3.9 Lakh*
1968,Jeep Compass 2.0 Limited Option,2017,Diesel,"69,000 kms",1956 CC,First Owner,Manual,13.75 Lakh*
1969,Toyota Etios G,2013,Petrol,"55,000 kms",1496 CC,First Owner,Manual,4.8 Lakh*
1970,Honda Amaze 2016-2021 S i-VTEC,2018,Petrol,"16,000 kms",1198 CC,First Owner,Manual,6.95 Lakh*
1971,Maruti Ertiga VDI,2013,Diesel,"49,000 kms",1248 CC,First Owner,Manual,6.75 Lakh*
1972,Hyundai Grand i10 Sportz,2015,Petrol,"77,693 kms",1197 CC,First Owner,Manual,3.9 Lakh*
1973,Ford EcoSport 1.5 Petrol Titanium Plus AT,2016,Petrol,"69,000 kms",1496 CC,First Owner,Automatic,6.9 Lakh*
1974,Hyundai i20 Asta (o),2009,Petrol,"87,521 kms",1197 CC,Second Owner,Manual,3 Lakh*
1975,Toyota Innova Crysta 2016-2020 2.4 ZX AT,2020,Diesel,"2,500 kms",2393 CC,First Owner,Automatic,27.9 Lakh*
1976,Nissan Micra XV CVT,2018,Petrol,"45,012 kms",1198 CC,First Owner,Automatic,4.5 Lakh*
1977,Hyundai i10 Sportz,2014,Petrol,"45,000 kms",1197 CC,First Owner,Manual,3.9 Lakh*
1978,Hyundai i10 Era 1.1,2009,Petrol,"50,000 kms",1086 CC,Second Owner,Manual,1.82 Lakh*
1979,Hyundai Santro Asta,2018,Petrol,"14,958 kms",1086 CC,First Owner,Manual,5.5 Lakh*
1980,Nissan Micra Diesel XV,2013,Diesel,"43,000 kms",1461 CC,First Owner,Manual,3.75 Lakh*
1981,Maruti S-Cross 2017-2020 Sigma DDiS 200 SH,2019,Diesel,"19,000 kms",1248 CC,First Owner,Manual,8.75 Lakh*
1982,Volkswagen Ameo 1.2 MPI Trendline,2016,Petrol,"61,813 kms",1198 CC,First Owner,Manual,4.6 Lakh*
1983,Maruti Swift Dzire ZXI,2012,Petrol,"38,000 kms",1197 CC,Second Owner,Manual,4.85 Lakh*
1984,Ford Figo Diesel ZXI,2010,Diesel,"83,277 kms",1399 CC,First Owner,Manual,2.5 Lakh*
1985,Hyundai i20 Magna 1.4 CRDi (Diesel),2013,Diesel,"70,000 kms",1396 CC,Second Owner,Manual,3.7 Lakh*
1986,Renault Duster 85PS Diesel RxE,2014,Diesel,"1,31,294 kms",1461 CC,First Owner,Manual,4.5 Lakh*
1987,Maruti Swift Dzire VDi,2012,Diesel,"60,216 kms",1248 CC,First Owner,Manual,4.5 Lakh*
1988,Skoda Octavia L and K 1.9 TDI MT,2009,Diesel,"34,000 kms",1896 CC,First Owner,Manual,4.75 Lakh*
1989,Renault Duster Adventure Edition RXZ AWD,2017,Diesel,"23,000 kms",1461 CC,Second Owner,Manual,8.65 Lakh*
